message_id,text,timestamp,time_in_seconds,author_name,author_id
ChwKGkNPTzlwczJuaG8wREZhUEp3Z1FkUXk0NWZn,"it's just a 7 period time skip, and some people don't change that much around 20 to 40",1746241254434912,9061.911,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOSDZ2OU9uaG8wREZTekl3Z1FkOVpJM0dB,7 year period*,1746241267437799,9074.923,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJNlVtZFNvaG8wREZjWEx3Z1FkUk5nZWVn,noice,1746241537332834,9344.786,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJYm42djJwaG8wREZTRVNyUVlkaElrcVNR,oh so half the temple is done in the past and half in the future?,1746241893088741,9700.578,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNR3R6SVNxaG8wREZUZlB3Z1FkZUI4TlJn,it would be cool if you fought the boss 2 times,1746241907269067,9714.768,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNON3M1WkdxaG8wREZjalR3Z1FkN3ZVR1VB,"like, you beat it once in the past and then at the future it comes back with a grudge",1746241934949798,9742.483,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOaTZtUC1xaG8wREZTak53Z1FkbXRJSjR3,I wonder if nabooru would have let link enter if she knew how dangerous it is inside the temple,1746242164370023,9971.856,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLcWhzTWFzaG8wREZmb05yUVlkeXhrdXR3,ok I feel the fatigue of the whole week right now,1746242582093801,10389.619,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLN2UyOHFzaG8wREZkckV3Z1FkN3dJejRR,I cannot delay sleep any longer,1746242591192260,10398.634,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOVHk1TS1zaG8wREZUZlB3Z1FkZUI4TlJn,good night,1746242601828617,10409.307,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLWGF0Si16aG8wREZUZm5sQWtkdUFnZ3ZB,goodnight already?,1746244379424031,12186.844,kilfaera,UCvVUGmcX-Bvl9ZK8yoKfmPA
ChwKGkNPeU8tNnV6aG8wREZhY1Zzd0FkczRnaWRR,"wait, we have 26 people!?",1746244405743758,12213.168,kilfaera,UCvVUGmcX-Bvl9ZK8yoKfmPA
ChwKGkNLeUx5TUt6aG8wREZidlNsQWtkVVhRVTNn,to DA MOON,1746244453142110,12260.604,kilfaera,UCvVUGmcX-Bvl9ZK8yoKfmPA
ChwKGkNMakJqWWEwaG8wREZlckNsQWtkakMwcFRB,GN,1746244594787910,12402.194,kilfaera,UCvVUGmcX-Bvl9ZK8yoKfmPA
ChwKGkNQX3h0NW0waG8wREZXYVk1UWNkZ1BNam1R,:croissant:,1746244635329602,12442.841,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNKcjNvSnEwaG8wREZWREtGZ2tkLXFFWV93,:rice_cracker:,1746244637052056,12444.49,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNLeS10WnkwaG8wREZTbVU1UWNka1ZBakdB,:banana:,1746244641582277,12449.031,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNQUzYyS0cwaG8wREZUWDk0d2NkSGljRUFn,Good night!,1746244652639169,12460.047,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNQX18xcU8waG8wREZTV281UWNkY3o4TDhB,Sleep well!,1746244656810747,12464.276,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNNTGxzcVcwaG8wREZlYzdzd0FkT3VzNFBn,Bye bye!,1746244660411659,12467.838,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
